Temperature,Simulations,Return,Discounted Return
1,11,0.0,0.0
1,46,1.0,0.9821344612135428
1,85,1.0,0.9762504936564125
1,76,1.0,0.9588092525966956
1,15,1.0,0.9220814271464737
1,58,1.0,0.9502058312852957
1,42,1.0,0.8921050870283477
1,27,0.0,0.0
1,66,1.0,0.9530650263643888
1,29,0.0,0.0
1,9,0.0,0.0
1,13,0.0,0.0
1,65,1.0,0.9502058312852957
1,61,1.0,0.9821344612135428
1,54,1.0,0.985089730404757
1,82,1.0,0.9821344612135428
1,22,1.0,0.8400771692771434
1,44,1.0,0.9674905716180701
1,44,1.0,0.9502058312852957
1,68,1.0,0.9704017769489168
1,79,1.0,0.9530650263643888
1,93,1.0,0.9473552137914398
1,72,1.0,0.9248559951318693
1,14,1.0,0.7746195551602378
1,63,1.0,0.9530650263643888
1,20,0.0,0.0
1,64,1.0,0.90289112180858
1,57,1.0,0.8788035596734672
1,67,1.0,0.9588092525966956
1,79,1.0,0.9645880999032158
1,30,1.0,0.9276389118674717
1,33,1.0,0.7562227231210928
1,5,0.0,0.0
1,72,1.0,0.9559328248389055
1,99,1.0,0.9733217421754432
1,43,1.0,0.9332298921513504
1,21,1.0,0.9388545698794984
1,8,0.0,0.0
1,6,0.0,0.0
1,3,0.0,0.0
1,72,1.0,0.9821344612135428
1,21,0.0,0.0
1,66,1.0,0.9530650263643888
1,25,1.0,0.9645880999032158
1,59,1.0,0.9704017769489168
1,93,1.0,0.9473552137914398
1,77,1.0,0.9674905716180701
1,7,0.0,0.0
1,21,1.0,0.9193151828650342
1,9,0.0,0.0
1,53,1.0,0.9276389118674717
1,66,1.0,0.9138075656044898
1,93,1.0,0.9083329444789534
1,50,1.0,0.8476834558136123
1,51,1.0,0.9248559951318693
1,40,1.0,0.9248559951318693
1,63,1.0,0.9704017769489168
1,32,1.0,0.8527925358961662
1,63,1.0,0.93603800616986
1,85,1.0,0.9821344612135428
1,29,1.0,0.9674905716180701
1,88,1.0,0.985089730404757
1,80,1.0,0.9588092525966956
1,23,0.0,0.0
1,60,1.0,0.9001824484431542
1,19,0.0,0.0
1,49,1.0,0.9445131481500655
1,33,1.0,0.8502341582884777
1,38,1.0,0.9473552137914398
1,64,1.0,0.9733217421754432
1,53,1.0,0.884100203995605
1,64,1.0,0.9821344612135428
1,20,0.0,0.0
1,80,1.0,0.9791880578299021
1,59,1.0,0.9445131481500655
1,13,0.0,0.0
1,43,1.0,0.9791880578299021
1,68,1.0,0.9762504936564125
1,29,1.0,0.8761671489944468
1,81,1.0,0.9762504936564125
1,43,1.0,0.9110661429076764
1,26,1.0,0.9110661429076764
1,2,0.0,0.0
1,96,1.0,0.9733217421754432
1,80,1.0,0.9791880578299021
1,87,1.0,0.9733217421754432
1,92,1.0,0.9821344612135428
1,56,1.0,0.9559328248389055
1,29,1.0,0.9674905716180701
1,71,1.0,0.9530650263643888
1,24,1.0,0.985089730404757
1,90,1.0,0.9530650263643888
1,19,1.0,0.9588092525966956
1,37,1.0,0.9332298921513504
1,16,0.0,0.0
1,55,1.0,0.9332298921513504
1,55,1.0,0.9220814271464737
1,8,0.0,0.0
1,32,1.0,0.9762504936564125
1,43,1.0,0.9674905716180701
